clusterIndex,Longitude,Latitude,SOG,COG
0,-14.6128267,8.36798333,0,355.8
0,-14.6128433,8.368,0,350.8
0,-14.612845,8.36799167,0,2.7
0,-14.6128617,8.36796,0,342.7
0,-14.6128333,8.36801333,0,357.2
0,-14.61286,8.368035,0,17.7
0,-14.6128267,8.36797833,0,281.7
0,-14.612855,8.367985,0,353
0,-14.61287,8.36797833,0,13.2
0,-14.6128233,8.368,0,195.7
0,-14.61289,8.36803667,0,353.1
0,-14.6128567,8.36798833,0,12.6
0,-14.612845,8.36801667,0,327.9
0,-14.6129133,8.36803167,0,345.4
0,-14.612855,8.36801167,0,10.6
0,-14.6131717,8.36855,0,301.6
0,-14.6128467,8.36799833,0,223
0,-14.612855,8.36798167,0,221.8
0,-14.612855,8.367995,0,264.3
0,-14.6128467,8.36801333,0,359.5
0,-14.6128567,8.36801667,0,356.8
0,-14.6128333,8.36802167,0,340.8
0,-14.6128483,8.36800333,0,358.4
0,-14.6128667,8.36803833,0,341.3
0,-14.6128633,8.36801833,0,9.3
0,-14.612865,8.36802167,0,354.9
0,-14.6128433,8.36799333,0,25.8
0,-14.6128633,8.36802667,0,182.9
0,-14.61283,8.36801,0,25.2
0,-14.6128517,8.36796,0,215.7
0,-14.6128333,8.36801,0,0.7
0,-14.612855,8.367975,0,273.9
0,-14.6128333,8.36798167,0,349.4
0,-14.6128433,8.367995,0,11.7
0,-14.6128567,8.36801,0,334.4
0,-14.61285,8.36800833,0,264.1
0,-14.6128383,8.36798833,0,356.1
0,-14.6128483,8.368005,0,359.3
0,-14.6128633,8.36801,0,29
0,-14.6128733,8.36798,0,264.9
0,-14.61287,8.367975,0,355.1
0,-14.6128783,8.36798,0,6.3
0,-14.6128383,8.368015,0,355.5
0,-14.6128667,8.36796833,0,201.6
0,-14.612825,8.368,0,350.1
0,-14.6128517,8.36797,0,355.1
0,-14.6128617,8.36801333,0,0
0,-14.6128417,8.36801167,0,5.1
0,-14.6128417,8.36805333,0,358.7
0,-14.6128783,8.36797667,0,336.2
0,-14.6128333,8.368005,0,355
0,-14.6128583,8.36801167,0,340.4
0,-14.6128433,8.36798833,0,290.8
0,-14.612825,8.36797833,0,207.4
0,-14.61284,8.36800333,0,5.3
0,-14.612825,8.36798,0,185.9
0,-14.61286,8.36799667,0,16.7
0,-14.6124783,8.367105,0,48.7
0,-14.6128517,8.36801667,0,358.8
0,-14.6128167,8.36798167,0,9.7
0,-14.612835,8.36799167,0,21.9
0,-14.61289,8.36801167,0,341.4
0,-14.6128617,8.36801667,0,344
0,-14.612845,8.36797,0,3.3
0,-14.612875,8.36800333,0,24.9
0,-14.6128467,8.36801167,0,11.3
0,-14.6128517,8.36801167,0,23.6
0,-14.6128717,8.36802833,0,344.8
0,-14.6128317,8.367995,0.1,19.8
0,-14.6128433,8.368015,0,21.1
0,-14.6128367,8.36799833,0,324
0,-14.6128617,8.36800833,0,339.8
0,-14.61283,8.36802167,0,8.6
0,-14.6128583,8.36801167,0,11
0,-14.6128283,8.36794167,0,1.2
0,-14.6128733,8.36798,0,264.9
0,-14.6128067,8.36800333,0,347.6
0,-14.6128733,8.36800167,0,346.4
0,-14.6128533,8.36799833,0,353.3
0,-14.6128383,8.36799333,0,343.5
0,-14.6128567,8.368005,0,17.3
0,-14.6128667,8.36797,0,0.7
0,-14.6128617,8.36798667,0,28.4
0,-14.6128433,8.36802,0,354.1
0,-14.6128367,8.36796667,0,288
0,-14.6128633,8.368,0,353.5
0,-14.6124483,8.3671,0,344.1
0,-14.6128267,8.36801667,0.1,24.4
0,-14.6128467,8.36797167,0,4.8
0,-14.6128283,8.368005,0,26.9
0,-14.6128533,8.36798333,0,326.2
0,-14.6128433,8.36800333,0,230.7
0,-14.6131783,8.368545,0,351.9
0,-14.612855,8.368015,0,24.1
0,-14.6128583,8.36801833,0,18.1
0,-14.612835,8.36802833,0,343.3
0,-14.6128333,8.36798833,0,33.9
0,-14.612845,8.36801167,0,351
0,-14.6128533,8.36799833,0,348.4
0,-14.612865,8.36800833,0,14.2
0,-14.6128383,8.36799167,0,15.6
0,-14.6128533,8.36799833,0,7.1
0,-14.612835,8.36796833,0,342.7
0,-14.6128533,8.36797833,0,11.8
0,-14.61286,8.36801667,0,318.7
0,-14.6129017,8.36798667,0,293.3
0,-14.6128717,8.36800833,0,352.6
0,-14.612885,8.36800333,0,353.7
0,-14.612835,8.36801167,0,16.5
0,-14.6128067,8.36802667,0,353.2
0,-14.6128217,8.36800167,0,342.6
0,-14.61284,8.36800667,0,33.7
0,-14.6131717,8.36855,0,301.6
0,-14.6128683,8.36801833,0,346
0,-14.6128233,8.368025,0,199.8
0,-14.6128367,8.368,0,352.9
0,-14.6128267,8.36802,0,21.6
0,-14.612835,8.36799667,0,35.3
0,-14.6128533,8.367995,0,9.6
0,-14.6128517,8.36800167,0,204.4
0,-14.6128467,8.36798833,0,30.4
0,-14.6128483,8.36800333,0,358.4
0,-14.6128533,8.36794,0,207
0,-14.61285,8.36802167,0,24.2
0,-14.6128733,8.36802,0,11.2
0,-14.6124417,8.36706833,0,200.7
0,-14.612855,8.36799667,0,26.1
0,-14.61282,8.36798833,0,30.6
0,-14.612875,8.36798667,0,8.2
0,-14.6128533,8.36801833,0,42.5
0,-14.6128433,8.36799,0,346.3
0,-14.6128567,8.36798,0,207
0,-14.6129183,8.368,0,339.7
0,-14.6128367,8.36801667,0,25.3
0,-14.612855,8.36799833,0,342
0,-14.6128567,8.36801667,0,26.1
0,-14.612845,8.36795833,0,269.2
0,-14.61288,8.36804167,0,17.4
0,-14.6128533,8.36799667,0,26.9
0,-14.6128367,8.36799833,0.1,24.4
0,-14.61285,8.36797167,0,27
0,-14.612875,8.368035,0,26.3
0,-14.6131783,8.36855833,0,325.7
0,-14.61281,8.368015,0,10.4
0,-14.6128567,8.36798167,0,348.5
0,-14.6128633,8.368045,0,20.3
0,-14.6128733,8.36797667,0,22.5
0,-14.6128433,8.368015,0,353.7
0,-14.6128733,8.36796833,0,19.1
0,-14.6128267,8.36801667,0,1.9
0,-14.6128783,8.36799667,0,344.1
0,-14.6124067,8.36710667,0,8.3
0,-14.6128267,8.367975,0,154.8
0,-14.6128033,8.36797833,0,340.6
0,-14.612845,8.36803333,0,357.8
0,-14.612845,8.36801167,0,21.7
0,-14.6128433,8.36801,0,14.7
0,-14.6128383,8.36797,0,27.2
0,-14.612845,8.368035,0,359.8
0,-14.6128833,8.36799,0,336.7
0,-14.6128383,8.36798667,0,3.9
0,-14.6128767,8.367985,0,4.2
0,-14.6124567,8.36707,0,281.4
0,-14.6128183,8.367965,0,357.7
0,-14.6128167,8.36803167,0,358.9
0,-14.6128367,8.36800333,0,338.5
0,-14.6128583,8.36801167,0,11
0,-14.612845,8.36795833,0,269.2
0,-14.61317,8.36855833,0,331.8
0,-14.612835,8.36802167,0,195.6
0,-14.6128083,8.367995,0,13.8
0,-14.612855,8.368015,0,24.1
0,-14.6128617,8.368025,0,17.3
0,-14.6124383,8.3671,0,8.1
0,-14.61287,8.36799667,0,11.8
0,-14.61283,8.36799833,0,3.1
0,-14.612845,8.36797833,0,26.2
0,-14.612845,8.36801333,0,23.6
0,-14.6124233,8.367055,0,348.6
0,-14.6128717,8.368005,0,342.4
0,-14.6124683,8.36711,0,4.6
0,-14.6128317,8.36800333,0,195
0,-14.6128783,8.36799167,0,12.8
0,-14.6128033,8.367985,0,29.4
0,-14.61285,8.36803,0,359.2
0,-14.61285,8.36799,0,337.6
0,-14.61281,8.36797833,0,30.4
0,-14.6128667,8.36798667,0,215.1
0,-14.6128633,8.36797667,0,351.4
0,-14.61286,8.367995,0,258.8
0,-14.6128367,8.36801333,0,18.6
0,-14.6128317,8.36801,0,24.2
0,-14.61285,8.36802,0,32
0,-14.61284,8.36799167,0,340.2
0,-14.6128667,8.36802,0,11.2
0,-14.6128583,8.36800167,0,341.8
0,-14.6128483,8.36797,0,199.8
0,-14.6128567,8.36802167,0,348.3
0,-14.6128383,8.36796667,0,26
0,-14.6128417,8.368,0,354.6
0,-14.6128583,8.368,0,30.6
0,-14.6128667,8.36798667,0,350.4
0,-14.6128533,8.367975,0,197.9
0,-14.6128167,8.368,0,357.8
0,-14.612845,8.36800667,0,340.6
0,-14.6128483,8.36799833,0,352.4
0,-14.6128783,8.36800833,0,359.3
0,-14.6128367,8.367995,0,1
0,-14.6128417,8.36801333,0,12.7
0,-14.61284,8.36800167,0,358.3
0,-14.6128383,8.36800333,0,353.9
0,-14.612435,8.36709333,0,120.4
0,-14.6128467,8.36797167,0,4.8
0,-14.6128633,8.36804,0,358.5
0,-14.61284,8.36799167,0,22.5
0,-14.612885,8.36799167,0,258.6
0,-14.6128283,8.368005,0,26.9
0,-14.6128567,8.36796833,0,16.8
0,-14.6124383,8.36704833,0,236.8
0,-14.61285,8.36798333,0,33.5
0,-14.61283,8.368005,0,132.9
0,-14.6128467,8.368,0,0.6
0,-14.612845,8.36800833,0,355.9
0,-14.612855,8.36797833,0,281.6
0,-14.6128483,8.36801167,0,357.7
0,-14.612855,8.36799333,0,351.6
0,-14.6128283,8.368025,0,3.5
0,-14.6128233,8.36803667,0,7.8
0,-14.6128283,8.36798167,0,338
0,-14.61286,8.36801667,0,350.3
0,-14.6128367,8.36796,0,280
0,-14.6128267,8.36799,0,354.2
0,-14.612825,8.36797833,0,7.9
0,-14.612865,8.36796333,0,260.4
0,-14.6131683,8.36854667,0,302.6
0,-14.612865,8.36799667,0,353.5
0,-14.6131733,8.36854167,0,26.3
0,-14.6128317,8.368005,0,349.8
0,-14.612865,8.367965,0,220.2
0,-14.6128667,8.368,0,252.9
0,-14.6128367,8.36798333,0,2
0,-14.6128567,8.36803333,0,104.9
0,-14.6128367,8.36800667,0,210.1
0,-14.6128567,8.36801333,0,155.5
0,-14.6128567,8.36801667,0,26.1
0,-14.6128383,8.36796667,0,26
0,-14.6128467,8.368,0,5.5
0,-14.612875,8.36802167,0,13
0,-14.61283,8.36797333,0,20.8
0,-14.6128383,8.36799833,0,346.2
0,-14.612835,8.36799333,0,2.7
0,-14.6128433,8.36802,0,345.9
0,-14.6128517,8.36802,0,16
0,-14.6128517,8.368015,0,88.6
0,-14.6128633,8.36804,0,358.5
0,-14.6128633,8.368015,0,359.6
0,-14.6129017,8.36798667,0,293.3
0,-14.612845,8.36800833,0,345.6
0,-14.6128383,8.36799833,0,346.2
0,-14.6128533,8.36798667,0,0.7
0,-14.612845,8.36799333,0,4.4
0,-14.6128367,8.36801667,0,7.2
0,-14.61288,8.36800833,0,135.4
0,-14.6128533,8.36801333,0,4.2
0,-14.6128067,8.36801333,0,340.1
0,-14.6128167,8.36803167,0,11
