clusterIndex,Longitude,Latitude,SOG,COG
0,-14.612825,8.36797,0.1,358.2
0,-14.6131517,8.36854,0,267.9
0,-14.612425,8.36712,0,355.8
0,-14.612485,8.3671,0,4
0,-14.6124483,8.36709667,0,21.1
0,-14.6131717,8.36855,0,301.6
0,-14.6128583,8.36797833,0,260
0,-14.6124817,8.36708167,0,136.4
0,-14.6131667,8.36854833,0,162.5
0,-14.612835,8.36796167,0,337.9
0,-14.6128417,8.36804667,0,3.1
0,-14.61243,8.36711167,0,359.6
0,-14.6131817,8.36856167,0,314
0,-14.6128383,8.36795167,0,25.8
0,-14.6128267,8.36798,0,293
0,-14.6104917,8.36858,0,2.3
0,-14.61282,8.36798667,0,25.6
0,-14.6128517,8.36798167,0,328.8
0,-14.6128317,8.36799,0,241.7
0,-14.6128167,8.36799333,0,356.3
0,-14.612815,8.36800333,0,132.9
0,-14.61282,8.368005,0,10.9
0,-14.6124533,8.36708667,0,188.8
0,-14.612415,8.36712333,0,6.5
0,-14.61283,8.36799,0,357.3
0,-14.6128433,8.36802167,0,353.1
0,-14.6128617,8.368005,0,358.4
0,-14.6124433,8.367085,0,339.8
0,-14.61282,8.36801167,0,344.2
0,-14.6127967,8.36793833,0,342.7
0,-14.612385,8.36709333,0,359
0,-14.6125,8.367125,0,351.2
0,-14.6131717,8.36855333,0,263.9
0,-14.6128283,8.36799,0,5.3
0,-14.6128533,8.36797333,0,16.3
0,-14.6128633,8.36796833,0,255.5
0,-14.6130733,8.36883333,0,226
0,-14.6124217,8.367095,0,11.8
0,-14.61283,8.36799,0,50.6
0,-14.6128483,8.36790667,0,23.7
0,-14.6130733,8.36883833,0,9.8
0,-14.6124167,8.36708667,0,7
0,-14.612805,8.36797833,0,346.5
0,-14.6128483,8.367985,0,3.2
0,-14.6131833,8.36854333,0,239
0,-14.6124483,8.36709167,0,236.2
0,-14.61284,8.36798,0,104.3
0,-14.6128033,8.36796667,0,15.8
0,-14.61246,8.36711667,0,337.9
0,-14.6128117,8.36798333,0,47.2
0,-14.6128367,8.368025,0,23.4
0,-14.6128567,8.36797167,0,37.3
0,-14.6128417,8.36802333,0,349.9
0,-14.6128333,8.36797667,0,138.8
0,-14.61285,8.36798,0,141.1
0,-14.612855,8.368,0,359
0,-14.6124467,8.36711,0,2.1
0,-14.612475,8.367085,0,28.5
0,-14.6124583,8.36708667,0,4.8
0,-14.61284,8.368015,0.1,19.1
0,-14.6128833,8.36799667,0,344.1
0,-14.61287,8.367975,0,355.1
0,-14.612855,8.367995,0,20.2
0,-14.6128167,8.36801333,0,343.8
0,-14.612865,8.36796333,0,260.4
0,-14.612855,8.36798833,0,215.4
0,-14.6124667,8.36712167,0,64.6
0,-14.61243,8.36712833,0,226
0,-14.61284,8.36799667,0,5.9
0,-14.61281,8.36796833,0,332.4
0,-14.6128333,8.36799333,0,3
0,-14.6131717,8.36855,0,253
0,-14.6128817,8.36797667,0,356.5
0,-14.6128383,8.36798667,0,3.9
0,-14.6128167,8.36796167,0,110
0,-14.61284,8.36795667,0,18.2
0,-14.6131667,8.36856333,0,100.7
0,-14.6128433,8.36798833,0,19.5
0,-14.6128367,8.36798667,0,268.6
0,-14.61287,8.36801,0,272.7
0,-14.6128383,8.36802833,0,2.4
0,-14.6128433,8.36798667,0,339.7
0,-14.61285,8.36798667,0,4.4
0,-14.6128467,8.36797333,0,0.9
0,-14.612795,8.36800167,0,265.5
0,-14.6128683,8.36798667,0,358.4
0,-14.6106533,8.37269667,0.5,301
0,-14.6128617,8.36799333,0,24.7
0,-14.6128283,8.368,0,32.1
0,-14.613075,8.36884,0,349.3
0,-14.61283,8.36801833,0,43.5
0,-14.6124767,8.36713333,0,12.7
0,-14.6128583,8.36797,0,209.6
0,-14.6128167,8.36797833,0,18.2
0,-14.61286,8.36800167,0,346.9
0,-14.6124667,8.36711,0,21.4
0,-14.6128483,8.36796167,0,182.8
0,-14.6131683,8.36855167,0,259.8
0,-14.6128117,8.36799167,0,343
0,-14.6124517,8.36710333,0,288.9
0,-14.6128417,8.36797667,0,13.6
0,-14.6128383,8.36798833,0,21.4
0,-14.613085,8.36884833,0,52.5
0,-14.6130633,8.36885833,0,346.8
0,-14.6131683,8.36856333,0,72.2
0,-14.6128633,8.36800333,0,197.8
0,-14.6128333,8.36801,0,20.8
0,-14.6128033,8.36799,0,354.6
0,-14.6128283,8.36800833,0,303.2
0,-14.6124633,8.36711333,0,18.3
0,-14.61287,8.36796167,0,292.8
0,-14.6131783,8.36854833,0,146.5
0,-14.6128183,8.367995,0,138.5
0,-14.6128383,8.36800667,0,216.6
0,-14.6128917,8.36800333,0,351.8
0,-14.6128317,8.36802667,0,209.2
0,-14.6106917,8.37492333,0.4,328.3
0,-14.6130767,8.36884833,0,324.2
0,-14.6128433,8.36797,0,356
0,-14.6128967,8.36800167,0,330
0,-14.6128583,8.36801167,0,11
0,-14.61249,8.36707833,0,275.7
0,-14.612815,8.36799333,0,21.2
0,-14.6128117,8.36801167,0,353.2
0,-14.6128133,8.367975,0,5.2
0,-14.6128167,8.368025,0,13.8
0,-14.6123667,8.36708,0,208.4
0,-14.6128517,8.368,0,102.8
0,-14.6124283,8.36711667,0,25.5
0,-14.6105033,8.36858,0,298.1
0,-14.6128467,8.36797667,0,339.4
0,-14.613155,8.36854167,0,323.5
0,-14.6124467,8.36711833,0,8.1
0,-14.6128333,8.36797667,0,16.3
0,-14.61289,8.36795333,0,228.7
0,-14.612485,8.36711833,0,1.1
0,-14.6130667,8.36884167,0,247.9
0,-14.6128183,8.36797,0,1.7
0,-14.6128417,8.36801333,0,12.7
0,-14.6128133,8.36799167,0,30
0,-14.6128517,8.368025,0,24
0,-14.6128617,8.36803833,0,341.4
0,-14.6124983,8.367075,0,18.2
0,-14.6124983,8.36707833,0,331.1
0,-14.6128483,8.36800167,0.1,22.2
0,-14.6128333,8.36798667,0,5.5
0,-14.6124233,8.36707167,0,14.1
0,-14.61317,8.36854167,0,37.8
0,-14.6124233,8.36711,0,24.3
0,-14.6124583,8.36708667,0,328.6
0,-14.6124667,8.36708167,0,292.4
0,-14.6124483,8.367095,0,57
0,-14.6128333,8.36799,0,1.6
0,-14.612515,8.36709167,0,26.4
0,-14.6124283,8.36709,0,133.5
0,-14.6128533,8.36796667,0,72.5
0,-14.612405,8.36712,0,207.6
0,-14.612825,8.36795667,0,120
0,-14.61284,8.36796333,0,3.6
0,-14.6130783,8.368845,0,314.8
0,-14.6124283,8.367095,0,260.1
0,-14.6128467,8.367985,0,140.1
0,-14.6128517,8.36802167,0,4.1
0,-14.6125233,8.36734,0,100.4
0,-14.6128517,8.36796667,0,15.5
0,-14.612845,8.36797,0,3.3
0,-14.6128317,8.36795,0.1,5.2
0,-14.6124567,8.36707833,0,28.5
0,-14.6124433,8.36711333,0,280.5
0,-14.6125083,8.36706333,0,354
0,-14.612825,8.36797667,0,175.1
0,-14.6130667,8.36885167,0,287.4
0,-14.61289,8.367975,0.1,28.9
0,-14.6128383,8.36799,0,21
0,-14.612855,8.36798833,0,359
0,-14.6128467,8.36795833,0,217.5
0,-14.61285,8.36800333,0,32.4
0,-14.612405,8.36710167,0,197.7
0,-14.6128667,8.36799333,0,7
0,-14.612485,8.36711167,0,1.4
0,-14.612845,8.36797333,0,3.5
0,-14.6128883,8.36796333,0,3.1
0,-14.6128483,8.36798,0,198.9
0,-14.6104883,8.36857833,0,276.3
0,-14.61283,8.36796833,0,208.3
0,-14.6128333,8.36803167,0,315.3
0,-14.61284,8.368005,0,355.1
0,-14.612435,8.36711,0,16.7
0,-14.6128483,8.36798667,0,357.1
0,-14.6128333,8.36797667,0,216.7
0,-14.613165,8.36855167,0,8.1
0,-14.6131717,8.36855333,0,319.7
0,-14.612825,8.36800167,0,7.5
0,-14.6105533,8.368555,0,0
0,-14.6128467,8.36798833,0,12.8
0,-14.6128283,8.36800333,0,254.1
0,-14.6128283,8.36800333,0,234.4
0,-14.613175,8.368555,0,260.5
0,-14.6128383,8.36798667,0,21.1
0,-14.6128467,8.36799333,0,292.4
0,-14.6124067,8.36714167,0.1,22.9
0,-14.612815,8.36799167,0,147.2
0,-14.61285,8.367985,0,351.6
0,-14.612845,8.368005,0.1,27.5
0,-14.6128183,8.36800833,0,4.1
0,-14.6128683,8.368005,0,358.8
0,-14.61248,8.36706333,0,2
0,-14.6131717,8.36854167,0,235.6
0,-14.6130767,8.36884833,0,348.8
0,-14.612865,8.36799333,0,335.5
0,-14.6128333,8.36801,0,359
0,-14.612465,8.36710667,0,29.2
0,-14.6128633,8.36797667,0,351.4
0,-14.6128483,8.36801333,0,356.2
0,-14.61286,8.367985,0,17.3
0,-14.61283,8.36799333,0,19.7
0,-14.6124333,8.36710667,0,10.8
0,-14.6128417,8.36797167,0,249.6
0,-14.61247,8.36713,0,5.7
0,-14.61283,8.36796167,0,15.6
0,-14.6112667,8.36863333,0,326.5
0,-14.6124283,8.36707833,0,352
0,-14.6128767,8.36799167,0,349.9
0,-14.613165,8.36855167,0,217.6
0,-14.612865,8.36798,0,139.3
0,-14.6131667,8.36854333,0,251.3
0,-14.6124433,8.367105,0,359.3
0,-14.613165,8.36855167,0,217.6
0,-14.61242,8.36709833,0,19.7
0,-14.6128317,8.367995,0,354.7
0,-14.61282,8.36799,0,357.1
0,-14.613085,8.368845,0,191.9
0,-14.6128283,8.36801333,0,322.5
0,-14.6124633,8.36709,0,323.9
0,-14.612435,8.36710833,0,181.3
0,-14.61283,8.36799167,0,6.3
0,-14.61284,8.368,0,121.2
0,-14.6105017,8.36857833,0,333.8
0,-14.61243,8.36711667,0,355.2
0,-14.61285,8.36802167,0,24.2
0,-14.6130733,8.36885833,0,246.2
0,-14.6122417,8.37391667,0.2,66.5
0,-14.6128517,8.36798167,0,258.6
0,-14.6124683,8.36711333,0,5.5
0,-14.6124617,8.36709333,0,24.9
0,-14.6104883,8.36857833,0,25.5
0,-14.6128617,8.36800167,0,355.5
0,-14.612445,8.36710167,0,358.7
0,-14.6128517,8.36800667,0,4.6
0,-14.612805,8.36798667,0,308.6
0,-14.6128683,8.36801333,0,0.8
0,-14.6128067,8.36797833,0,30.1
0,-14.6128567,8.36799333,0,1.3
0,-14.6128583,8.36797667,0,330.5
0,-14.6123883,8.36710167,0,22.5
0,-14.6130783,8.36884833,0,222
0,-14.6124467,8.367095,0,15.7
0,-14.6124,8.367095,0,13
0,-14.6128717,8.36797,0,198.9
0,-14.6128467,8.36796333,0,284.4
0,-14.6128417,8.36794167,0,201.4
0,-14.612845,8.36799333,0,297.7
0,-14.613055,8.36885833,0,214.8
0,-14.61284,8.36796,0,3.4
0,-14.6124167,8.36714,0,47.7
0,-14.613075,8.36886167,0,153
0,-14.6131633,8.36855167,0,223.8
0,-14.6128483,8.36799,0,133.5
0,-14.612445,8.367075,0,63
0,-14.6124733,8.36709167,0,4.8
0,-14.6128533,8.36795167,0,323.5
0,-14.6131583,8.368545,0,236.6
0,-14.6128117,8.367985,0,269.8
0,-14.612435,8.367085,0,34.6
0,-14.6123733,8.36707167,0,6.4
0,-14.612845,8.36798333,0,17.1
0,-14.6128,8.36798167,0,343.8
0,-14.6128533,8.36796,0,193.7
0,-14.6128283,8.36793167,0,198.7
0,-14.61315,8.36854667,0,353.1
0,-14.6128417,8.36799,0,21.5
0,-14.6128117,8.36797333,0,354.5
0,-14.6131583,8.36854333,0,355.9
0,-14.61283,8.36799167,0,354.2
0,-14.6128817,8.36799833,0,356.9
0,-14.61284,8.36796167,0,319
0,-14.6128167,8.36796667,0,334.8
0,-14.612845,8.36799,0,8.5
0,-14.6128467,8.36797167,0,19.9
0,-14.61281,8.36797667,0,6.7
0,-14.6124683,8.36712167,0,6.6
0,-14.61282,8.36801167,0,209.7
0,-14.6124333,8.36710167,0,129.2
0,-14.6128217,8.36796,0,124.8
0,-14.612855,8.36795333,0,337.7
0,-14.6125417,8.36731167,0,98.2
0,-14.6128733,8.36796833,0,348.2
0,-14.6128433,8.367995,0,7.2
0,-14.6128467,8.36796167,0,257.7
0,-14.6128333,8.36798833,0,33.9
0,-14.6124617,8.36710667,0,359.6
0,-14.6128467,8.36798833,0,22.9
0,-14.6128817,8.367985,0,21.4
0,-14.6124517,8.36710833,0,25.4
0,-14.61283,8.36799833,0,314.3
0,-14.6128483,8.368005,0,359.3
0,-14.6128317,8.36799333,0,28.1
0,-14.6131683,8.36855167,0,38.1
0,-14.612465,8.367115,0,27.3
0,-14.6128267,8.36795167,0,212.8
0,-14.6128167,8.36797667,0,158
0,-14.6128383,8.36799,0,337.7
0,-14.6128267,8.36796667,0,175.7
0,-14.6124383,8.36711,0,346
0,-14.61241,8.367115,0,10.6
0,-14.6127933,8.36797667,0.1,18.9
0,-14.6128783,8.36798667,0,27.3
0,-14.612835,8.368005,0,9.8
0,-14.6128367,8.36799167,0,343.3
0,-14.61286,8.368025,0,7.6
0,-14.612845,8.36798,0,357.9
0,-14.6128733,8.36799667,0,5.3
0,-14.6128383,8.36799,0,106.7
0,-14.61286,8.36801,0,140.5
0,-14.6128233,8.368,0,331.3
0,-14.6128233,8.36797333,0,33.5
0,-14.61285,8.36799167,0,350.3
0,-14.6124183,8.36712167,0,354.3
0,-14.6124333,8.36708167,0,268.3
0,-14.6128583,8.36800333,0.1,25.1
0,-14.61284,8.367955,0,215.9
0,-14.6128483,8.36799167,0,133.3
0,-14.61285,8.36799667,0,35.5
0,-14.6123867,8.36710833,0,217.4
0,-14.6128533,8.36799833,0,348.4
0,-14.6131717,8.368545,0,214.2
0,-14.6124383,8.36713,0,359
0,-14.6128817,8.36801,0,329.6
0,-14.61315,8.36854333,0,208.9
0,-14.61284,8.36799167,0,12.2
0,-14.6128117,8.36800333,0,0.4
0,-14.6128183,8.367985,0,27.5
0,-14.6130867,8.36887,0,313.7
0,-14.61241,8.36714667,0,355.6
0,-14.6128367,8.36800167,0,137.1
0,-14.6128667,8.36802,0,359.3
0,-14.612855,8.36798833,0,331.7
0,-14.6124017,8.36713,0.1,9.5
0,-14.6128283,8.368025,0,3.5
0,-14.61282,8.36800667,0,218.8
0,-14.612525,8.36729833,0,17.6
0,-14.61248,8.36711,0,357.7
0,-14.6124667,8.36714333,0,18.3
0,-14.6125383,8.367315,0,17.6
0,-14.612405,8.367085,0,213.4
0,-14.6128783,8.36798667,0,3.9
0,-14.6128217,8.36797833,0,351.4
0,-14.612855,8.36797667,0,301.5
0,-14.612875,8.36791833,0,319
0,-14.6124067,8.36710167,0,301.7
0,-14.61281,8.36799333,0,18
0,-14.6130783,8.36884833,0,284.1
0,-14.6128317,8.367975,0,26.7
0,-14.612855,8.36797833,0,281.6
0,-14.6124517,8.36711167,0,34
0,-14.6125417,8.367305,0,17.6
0,-14.6128267,8.36804333,0,2.5
0,-14.6128433,8.36795833,0,23.1
0,-14.61286,8.368015,0,27.1
0,-14.6139733,8.36758833,0,211.5
0,-14.61286,8.36799,0,303.8
0,-14.6127983,8.36798167,0,331
0,-14.6131567,8.36854333,0,224.5
0,-14.6123967,8.36711167,0,148.9
0,-14.6128117,8.36798667,0,355.7
0,-14.61287,8.36802,0,312.6
0,-14.61285,8.36794667,0,30.1
0,-14.6131633,8.36855167,0,236.4
0,-14.612825,8.36800167,0.1,16.1
0,-14.612855,8.36799,0,15.1
0,-14.6128333,8.367985,0,343.2
0,-14.6124983,8.36713667,0,19.8
0,-14.6105067,8.36856667,0,153
0,-14.6124617,8.367065,0,236.4
0,-14.61282,8.36800667,0,357.3
0,-14.6128383,8.36797,0,20.4
0,-14.612835,8.36798833,0.1,22.5
0,-14.6128317,8.36797833,0,358.6
0,-14.61309,8.36885833,0,196.7
0,-14.612445,8.36708667,0,1.3
0,-14.6128383,8.36799667,0,177.9
0,-14.612455,8.36708833,0,297.1
0,-14.613995,8.36757833,0,287.3
0,-14.6128317,8.36802,0,339.8
0,-14.6127983,8.36800167,0,188
0,-14.6124567,8.367085,0,357.3
0,-14.6128383,8.367945,0,11.8
0,-14.6128333,8.36799167,0,16.9
0,-14.6124333,8.367125,0,349.3
0,-14.6128533,8.36798167,0,351.9
0,-14.6128467,8.36801167,0,11.3
0,-14.6128233,8.36796833,0,8.6
0,-14.6124483,8.36706167,0,191.6
0,-14.6128833,8.367995,0,355.3
0,-14.6128117,8.36796667,0,277.3
0,-14.61285,8.36795333,0,5.4
0,-14.612835,8.36802333,0.1,0.6
0,-14.6128383,8.36796667,0,333.8
0,-14.6131617,8.36855,0,285
0,-14.6128267,8.36798333,0,3
0,-14.61252,8.3671,0,277.4
0,-14.61285,8.36799167,0,0
0,-14.612825,8.36797167,0,135.6
0,-14.6128267,8.36796667,0,214.8
0,-14.6128567,8.36801167,0,2.5
0,-14.6128633,8.36804,0,358.5
0,-14.6124683,8.36706,0,247.3
0,-14.6128183,8.36799167,0,337.7
0,-14.613075,8.36886167,0,260.8
0,-14.61284,8.36798,0,201.4
0,-14.6124767,8.36708833,0,19.2
0,-14.613075,8.36884833,0,3.4
0,-14.612875,8.36799667,0,345.6
0,-14.6128283,8.367985,0,334.1
0,-14.6124117,8.36710333,0,21.8
0,-14.6128667,8.36797167,0,220.1
0,-14.6128283,8.36799167,0,346
0,-14.6123867,8.36710667,0,345.3
0,-14.61307,8.36885333,0,258.9
0,-14.61284,8.36797333,0,151.1
0,-14.61287,8.36794333,0,342.1
0,-14.6128417,8.36796333,0,31.4
0,-14.6128533,8.36799167,0,13.5
0,-14.6128267,8.36797333,0,7.5
0,-14.61284,8.36798,0,325.6
0,-14.6128217,8.36796667,0.1,22.4
0,-14.6131483,8.36853333,0,281.8
0,-14.61247,8.36712667,0,27.6
0,-14.6128033,8.36798833,0.1,18.8
0,-14.6128583,8.36795833,0,152.3
0,-14.61285,8.36800167,0,354.2
0,-14.6128533,8.36798833,0,5.8
0,-14.6124433,8.36709667,0,117.6
0,-14.6128183,8.367965,0,357.7
0,-14.6128433,8.36797,0,339.9
0,-14.61244,8.36709667,0,327.8
0,-14.6130883,8.36885167,0,326.3
0,-14.6128317,8.36797,0.1,2.4
0,-14.61283,8.36797833,0,167.9
0,-14.613075,8.36883833,0,290.3
0,-14.6128517,8.36798833,0,326.8
0,-14.612805,8.36797333,0,351.9
0,-14.6128467,8.36800167,0,224
0,-14.6128767,8.368,0,11.8
0,-14.6124283,8.367105,0,292.2
0,-14.61284,8.36796333,0,352.4
0,-14.6128383,8.36798167,0,3.3
0,-14.6128367,8.36795333,0,235.9
0,-14.6128017,8.36799167,0,20.4
0,-14.6128333,8.36798333,0,334.8
0,-14.6128583,8.36796333,0,42.2
0,-14.61283,8.36797167,0,229.7
0,-14.61282,8.367995,0,0.9
0,-14.61284,8.368015,0,359.7
0,-14.6128083,8.36799,0,4.5
0,-14.61285,8.36796667,0,344
0,-14.612855,8.367995,0,346.3
0,-14.6128233,8.36801167,0,349.3
0,-14.6130817,8.368855,0,318.5
0,-14.61285,8.36794833,0,235.2
0,-14.6128367,8.36796,0,204.7
0,-14.6128533,8.368005,0,152.2
0,-14.6128267,8.36797667,0,4.5
0,-14.6124267,8.36711,0,354
0,-14.61285,8.36800667,0,353
0,-14.6128433,8.36801,0,27.1
0,-14.612815,8.367985,0,51.5
0,-14.6128383,8.367985,0,10.6
0,-14.612825,8.36799833,0,13.4
0,-14.61285,8.36798333,0,346.3
0,-14.6128283,8.36799333,0,27.5
0,-14.6124217,8.36707667,0,133.5
0,-14.61284,8.36798333,0,16.5
0,-14.6128383,8.36798,0,17.8
0,-14.6128517,8.36800333,0,120.5
0,-14.6125,8.36712833,0,27.5
0,-14.6128517,8.368005,0,3.3
0,-14.6128467,8.36795167,0,358.4
0,-14.6128617,8.36800333,0,355.6
0,-14.6124433,8.36708167,0,25.6
0,-14.6128417,8.36801333,0,12
0,-14.6128417,8.36799833,0,16
0,-14.6130717,8.368865,0,138.2
0,-14.6128217,8.36798833,0,273.5
0,-14.6139683,8.36760333,0,290.9
0,-14.6124,8.36713667,0,21.4
0,-14.6131683,8.36854833,0,293.9
0,-14.6128217,8.36799333,0,8.6
0,-14.612485,8.36709167,0,359.6
0,-14.61283,8.36800167,0,129.5
0,-14.61282,8.36797167,0,2.6
